ReactionKey,Name,PathwayKey,FormulaKey,GeneAssociation,Flux_Baseline,Flux_Stress75,DeltaFlux,AbsDeltaFlux,DeltaAbsFlux,FVA_Baseline_Min,FVA_Baseline_Max,FVA_Stress75_Min,FVA_Stress75_Max,Required_Baseline,Required_Stress75,ResponseClass,Evidence,NodeSize
PI4PP_18_1_18_1,"Phosphatidylinositol-4-phosphate 4-phosphatase (C18:1,C18:1)","Inositol Phosphate Metabolism",pail4p_hs_18_1_18_1_c + h2o_c  -> pail_hs_18_1_18_1_c + pi_c,,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PGI,"Glucose-6-phosphate isomerase","Glycolysis/Gluconeogenesis",g6p_c  <=> f6p_c,Gpi_AT1,1.4369,1.40209986699998,-0.0348001330000192,0.0348001330000192,-0.0348001330000192,0.422695309999937,1.43690000000003,1.13893957599948,1.40423938156099,1,1,Decreased,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,4.79816805280837
PI4PP_18_1_18_2,"Phosphatidylinositol-4-phosphate 4-phosphatase (C18:1,C18:2)","Inositol Phosphate Metabolism",pail4p_hs_18_1_18_2_c + h2o_c  -> pail_hs_18_1_18_2_c + pi_c,,-3.32859514390364e-16,0,3.32859514390364e-16,3.32859514390364e-16,-3.32859514390364e-16,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI4PP_18_2_16_0,"Phosphatidylinositol-4-phosphate 4-phosphatase (C18:2,C16:0)","Inositol Phosphate Metabolism",pail4p_hs_18_2_16_0_c + h2o_c  -> pail_hs_18_2_16_0_c + pi_c,,0,-2.18388904839454e-17,-2.18388904839454e-17,2.18388904839454e-17,2.18388904839454e-17,0,0.0293560766667012,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
NAt,"Sodium transport (uniport)","Transport, Extracellular",na1_e  <=> na1_c,Slc5a3_1_e or Slc5a1_1_e or Slc5a5_1_e,8.80668440000018,8.7718842670002,-0.0348001329999779,0.0348001329999779,-0.0348001329999779,8.69904545222238,8.8066844000002,8.66502523974551,8.77188426700027,1,1,Decreased,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,4.79816805280743
NCAMUP,"Nicotinamide acid uptake","Transport, Extracellular",ncam_e  <=> ncam_c,,-1.97215226305253e-31,0,1.97215226305253e-31,1.97215226305253e-31,-1.97215226305253e-31,-0.001,2.966117003631e-28,-0.001,0,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI4PP_18_2_18_1,"Phosphatidylinositol-4-phosphate 4-phosphatase (C18:2,C18:1)","Inositol Phosphate Metabolism",pail4p_hs_18_2_18_1_c + h2o_c  -> pail_hs_18_2_18_1_c + pi_c,,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PGK,"Phosphoglycerate kinase","Glycolysis/Gluconeogenesis",3pg_c + atp_c  <=> 13dpg_c + adp_c,Pgk1_AT1,-2.92556146666673,-2.9139614223334,0.0116000443333255,0.0116000443333255,-0.0116000443333255,-2.92556146666673,-2.89620538999997,-2.91467459385372,-2.88472139000007,1,1,Decreased,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,4.26605601760247
PIK4_16_0_16_0,"Phosphatidylinositol 4-kinase (C16:0,C16:0)","Glycerophospholipid Metabolism",pail_hs_16_0_16_0_c + atp_c  -> adp_c + pail4p_hs_16_0_16_0_c + h_c,Pik4ca_AT1 or Pik4cb_AT1 or Pi4kii_AT1,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PIK4_16_0_18_1,"Phosphatidylinositol 4-kinase (C16:0,C18:1)","Glycerophospholipid Metabolism",pail_hs_16_0_18_1_c + atp_c  -> adp_c + pail4p_hs_16_0_18_1_c + h_c,Pik4ca_AT1 or Pik4cb_AT1 or Pi4kii_AT1,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PIK4_16_0_18_2,"Phosphatidylinositol 4-kinase (C16:0,C18:2)","Glycerophospholipid Metabolism",pail_hs_16_0_18_2_c + atp_c  -> adp_c + pail4p_hs_16_0_18_2_c + h_c,Pik4ca_AT1 or Pik4cb_AT1 or Pi4kii_AT1,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
GULN3D,"L-gulonate 3-dehydrogenase","Pentose and Glucuronate Interconversions",guln__L_c + nad_c  <=> 3dhguln_c + h_c + nadh_c,51084,-7.88860905221012e-31,0,7.88860905221012e-31,7.88860905221012e-31,-7.88860905221012e-31,6.75264934869186e-28,0.0125811757143325,0,0.0109650121250439,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PGL,"6-phosphogluconolactonase","Pentose Phosphate Pathway",6pgl_c + h2o_c  -> 6pgc_c + h_c,Pgls_AT1,-3.15544362088405e-30,0.0348001330000193,0.0348001330000193,0.0348001330000193,0.0348001330000193,0,0.0880682300000907,0.0326606184390405,0.122520230000194,0,1,Activated,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,4.79816805280838
PIK4_18_1_18_1,"Phosphatidylinositol 4-kinase (C18:1,C18:1)","Glycerophospholipid Metabolism",pail_hs_18_1_18_1_c + atp_c  -> adp_c + pail4p_hs_18_1_18_1_c + h_c,Pik4ca_AT1 or Pik4cb_AT1 or Pi4kii_AT1,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PIK4_18_1_18_2,"Phosphatidylinositol 4-kinase (C18:1,C18:2)","Glycerophospholipid Metabolism",pail_hs_18_1_18_2_c + atp_c  -> adp_c + pail4p_hs_18_1_18_2_c + h_c,Pik4ca_AT1 or Pik4cb_AT1 or Pi4kii_AT1,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PIK4_18_2_16_0,"Phosphatidylinositol 4-kinase (C18:2,C16:0)","Glycerophospholipid Metabolism",pail_hs_18_2_16_0_c + atp_c  -> adp_c + pail4p_hs_18_2_16_0_c + h_c,Pik4ca_AT1 or Pik4cb_AT1 or Pi4kii_AT1,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PIK4_18_2_18_1,"Phosphatidylinositol 4-kinase (C18:2,C18 1)","Glycerophospholipid Metabolism",pail_hs_18_2_18_1_c + atp_c  -> adp_c + pail4p_hs_18_2_18_1_c + h_c,Pik4ca_AT1 or Pik4cb_AT1 or Pi4kii_AT1,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PIPLC_16_0_16_0,"Phosphatidylinositol phospholipase C (C16:0,C16:0)","Inositol Phosphate Metabolism",pail_hs_16_0_16_0_c + h2o_c  -> h_c + dag_hs_16_0_16_0_c + mi1p__D_c,Plcb3_AT1,0,0,0,0,0,0,0.00978535888889294,0,0.00974667744444797,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PPAP_18_1_18_1,"Phosphatidic acid phosphatase (C18:1,C18:1)","Diacylglycerol Synthesis",h2o_c + pa_hs_18_1_18_1_c  -> pi_c + dag_hs_18_1_18_1_c,Ppap2c_AT1 or Ppap2b_AT1 or Ppap2a_AT1 or Ppap2a_AT2,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PPAP_18_1_18_2,"Phosphatidic acid phosphatase (C18:1,C18:2)","Diacylglycerol Synthesis",h2o_c + pa_hs_18_1_18_2_c  -> pi_c + dag_hs_18_1_18_2_c,Ppap2c_AT1 or Ppap2b_AT1 or Ppap2a_AT1 or Ppap2a_AT2,0,0,0,0,0,0,0.0293560766666946,0,0.0292400323333915,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PPAP_18_2_16_0,"Phosphatidic acid phosphatase (C18:2, C16:0)","Diacylglycerol Synthesis",h2o_c + pa_hs_18_2_16_0_c  -> pi_c + dag_hs_18_2_16_0_c,Ppap2c_AT1 or Ppap2b_AT1 or Ppap2a_AT1 or Ppap2a_AT2,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333923,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PIPLC_16_0_18_1,"Phosphatidylinositol phospholipase C (C16:0,C18:1)","Inositol Phosphate Metabolism",pail_hs_16_0_18_1_c + h2o_c  -> h_c + dag_hs_16_0_18_1_c + mi1p__D_c,Plcb3_AT1,0,0,0,0,0,0,0.00978535888889294,0,0.00974667744444797,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PGM,"Phosphoglycerate mutase","Glycolysis/Gluconeogenesis",2pg_c  <=> 3pg_c,Bpgm_AT1 or Bpgm_AT2,-2.92556146666673,-2.9139614223334,0.0116000443333255,0.0116000443333255,-0.0116000443333255,-2.92556146666673,-2.89620539,-2.91467459385372,-2.88472139000007,1,1,Decreased,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,4.26605601760247
PIPLC_16_0_18_2,"Phosphatidylinositol phospholipase C (C16:0,C18:2)","Inositol Phosphate Metabolism",pail_hs_16_0_18_2_c + h2o_c  -> h_c + dag_hs_16_0_18_2_c + mi1p__D_c,Plcb3_AT1,0,0,0,0,0,0,0.00978535888889523,0,0.00974667744444797,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PIPLC_18_1_18_1,"Phosphatidylinositol phospholipase C (C18:1,C18:1)","Inositol Phosphate Metabolism",pail_hs_18_1_18_1_c + h2o_c  -> h_c + dag_hs_18_1_18_1_c + mi1p__D_c,Plcb3_AT1,0,0,0,0,0,0,0.00978535888889523,0,0.00974667744444797,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PPAP_18_2_18_1,"Phosphatidic acid phosphatase (C18:2, C18:1)","Diacylglycerol Synthesis",h2o_c + pa_hs_18_2_18_1_c  -> pi_c + dag_hs_18_2_18_1_c,Ppap2c_AT1 or Ppap2b_AT1 or Ppap2a_AT1 or Ppap2a_AT2,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333923,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PIPLC_18_1_18_2,"Phosphatidylinositol phospholipase C (C18:1,C18:2)","Inositol Phosphate Metabolism",pail_hs_18_1_18_2_c + h2o_c  -> h_c + dag_hs_18_1_18_2_c + mi1p__D_c,Plcb3_AT1,0,0,0,0,0,0,0.00978535888890068,0,0.00974667744444698,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PHETA1,"Phenylalanine transaminase","Phenylalanine metabolism",akg_c + phe__L_c  <=> glu__L_c + phpyr_c,Got1_AT1,0,0,0,0,0,0,0,0,0,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PIPLC_18_2_16_0,"Phosphatidylinositol phospholipase C (C18:2,C16:0)","Inositol Phosphate Metabolism",pail_hs_18_2_16_0_c + h2o_c  -> h_c + dag_hs_18_2_16_0_c + mi1p__D_c,Plcb3_AT1,0,-2.18388904839454e-17,-2.18388904839454e-17,2.18388904839454e-17,2.18388904839454e-17,0,0.00978535888889446,0,0.00974667744446027,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PIPLC_18_2_18_1,"Phosphatidylinositol phospholipase C (C18:2,C18:1)","Inositol Phosphate Metabolism",pail_hs_18_2_18_1_c + h2o_c  -> h_c + dag_hs_18_2_18_1_c + mi1p__D_c,Plcb3_AT1,0,0,0,0,0,0,0.00978535888895228,0,0.00974667744442906,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PPBNGS,"Porphobilinogen synthase","Heme Biosynthesis",2 5aop_c  -> h_c + 2 h2o_c + ppbng_c,Alad_AT1 or Alad_AT2,0,0,0,0,0,0,0.01,0,0.01,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PPM,"Phosphopentomutase","Pentose Phosphate Pathway",r1p_c  <=> r5p_c,Pgm1_AT1,0.0100000000000003,0.01,-3.22658566531686e-16,3.22658566531686e-16,-3.22658566531686e-16,-0.00100852875002542,0.0246780383334089,-0.000965012125043266,0.0246200161666721,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PPPGO,"Protoporphyrinogen oxidase (aerobic)","Heme Biosynthesis",pppg9_c + 1.5 o2_c  -> 3 h2o_c + ppp9_c,,0,0,0,0,0,0,0.0025,0,0.0025,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PHEtec,"L-phenylalanine transport via diffusion (extracellular to cytosol)","Transport, Extracellular",phe__L_e  <=> phe__L_c,Slc43a2_AT1,0,0,0,0,0,0,0,0,0,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PRPPS,"Phosphoribosylpyrophosphate synthetase","Pentose Phosphate Pathway",atp_c + r5p_c  <=> amp_c + h_c + prpp_c,Prps1l1_AT1 or Prps1l1_AT2 or Prps1_AT1,-1.18329135783152e-30,0,1.18329135783152e-30,1.18329135783152e-30,-1.18329135783152e-30,6.05845175209737e-28,0.0146780383332353,-4.03896783473158e-28,0.0146200161667096,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PIt,"Inorganic phosphate exchange, diffusion","Transport, Extracellular",pi_c  <=> pi_e,,0,0,0,0,0,-0.0293560766667195,-0,-0.0292400323333928,-0,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI45P5P_16_0_16_0,"Phosphatidylinositol-4,5-bisphosphate 5-phosphatase (C16:0, C16:0)","Inositol Phosphate Metabolism",pail45p_hs_16_0_16_0_c + h2o_c  -> pail4p_hs_16_0_16_0_c + pi_c,Synj1_AT2 or Synj1_AT1,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PLA2_2_16_0_16_0,"Phospholipase A2 (C16:0,C16:0)","Glycerophospholipid Metabolism",pchol_hs_16_0_16_0_c + h2o_c  -> h_c + hdca_c + lpchol_hs_16_0_c,Pla2g6_AT1 or Pla2g6_AT2 or Pla2g2a_AT1,4.00550645952704e-17,-1.02728802307061e-33,-4.00550645952704e-17,4.00550645952704e-17,-4.00550645952704e-17,0,0.00489267944440502,0,0.00487333872221399,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PLA2_2_16_0_18_1,"Phospholipase A2 (C16:0,C18:1)","Glycerophospholipid Metabolism",pchol_hs_16_0_18_1_c + h2o_c  -> h_c + lpchol_hs_16_0_c + ocdcea_c,Pla2g6_AT1 or Pla2g6_AT2 or Pla2g2a_AT1,0,2.31111593326468e-32,2.31111593326468e-32,2.31111593326468e-32,2.31111593326468e-32,0,0.00489267944438111,0,0.00487333872222919,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PTRCtex2,"Putrescine excretion  cytosol to extracellular","Transport, Extracellular",ptrc_c  <=> ptrc_e,,0,0,0,0,0,-0,0.1152,-0,0.1152,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI45P5P_16_0_18_1,"Phosphatidylinositol-4,5-bisphosphate 5-phosphatase (C16:0, C18:1)","Inositol Phosphate Metabolism",pail45p_hs_16_0_18_1_c + h2o_c  -> pail4p_hs_16_0_18_1_c + pi_c,Synj1_AT2 or Synj1_AT1,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PLA2_2_16_0_18_2,"Phospholipase A2 (C16:0,C18:2)","Glycerophospholipid Metabolism",pchol_hs_16_0_18_2_c + h2o_c  -> h_c + lnlc_c + lpchol_hs_16_0_c,Pla2g6_AT1 or Pla2g6_AT2 or Pla2g2a_AT1,-4.00550645952705e-17,0,4.00550645952705e-17,4.00550645952705e-17,-4.00550645952705e-17,0,0.00489267944445135,0,0.00487333872221717,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PLA2_2_18_1_18_1,"Phospholipase A2 (C18:1,C18:1)","Glycerophospholipid Metabolism",pchol_hs_18_1_18_1_c + h2o_c  -> h_c + lpchol_hs_18_1_c + ocdcea_c,Pla2g6_AT1 or Pla2g6_AT2 or Pla2g2a_AT1,0,-1.84889274661175e-32,-1.84889274661175e-32,1.84889274661175e-32,1.84889274661175e-32,0,0.00489267944448406,0,0.00487333872223153,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PLA2_2_18_1_18_2,"Phospholipase A2 (C18:1,C18:2)","Glycerophospholipid Metabolism",pchol_hs_18_1_18_2_c + h2o_c  -> h_c + lnlc_c + lpchol_hs_18_1_c,Pla2g6_AT1 or Pla2g6_AT2 or Pla2g2a_AT1,0,2.73691106313441e-48,2.73691106313441e-48,2.73691106313441e-48,2.73691106313441e-48,0,0.00489267944441207,0,0.0048733387222133,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PUNP1,"Purine-nucleoside phosphorylase (Adenosine)","Nucleotides",adn_c + pi_c  <=> ade_c + r1p_c,Np_AT1,0.01,0.01,0,0,0,-0.0184034115000038,0.0246780383334644,-0.0183860048500116,0.0246200161667427,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PUNP3,"Purine-nucleoside phosphorylase (Guanosine)","Purine Catabolism",gsn_c + pi_c  <=> gua_c + r1p_c,Np_AT1,0,0,0,0,0,0,0.0146780383332353,0,0.0146200161667096,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PUNP5,"Purine-nucleoside phosphorylase (Inosine)","Purine Catabolism",pi_c + ins_c  <=> hxan_c + r1p_c,Np_AT1,3.23344918419705e-16,4.51750905351724e-22,-3.233444666688e-16,3.233444666688e-16,-3.233444666688e-16,0,0.0386780383332353,2.01948391736579e-28,0.0386200161666189,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PLA2_2_18_2_16_0,"Phospholipase A2 (C18:2,C16:0)","Glycerophospholipid Metabolism",pchol_hs_18_2_16_0_c + h2o_c  -> h_c + hdca_c + lpchol_hs_18_2_c,Pla2g6_AT1 or Pla2g6_AT2 or Pla2g2a_AT1,0,0,0,0,0,0,0.00489267944445135,0,0.00487333872221717,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PLA2_2_18_2_18_1,"Phospholipase A2 (C18:2,C18:1)","Glycerophospholipid Metabolism",pchol_hs_18_2_18_1_c + h2o_c  -> h_c + lpchol_hs_18_2_c + ocdcea_c,Pla2g6_AT1 or Pla2g6_AT2 or Pla2g2a_AT1,0,-3.59494384345875e-33,-3.59494384345875e-33,3.59494384345875e-33,3.59494384345875e-33,0,0.00489267944441207,0,0.0048733387222133,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PYAM5PO,"Pyridoxamine 5'-phosphate oxidase","Vitamin B6 Metabolism",h2o_c + pyam5p_c + o2_c  -> h2o2_c + pydx5p_c + nh4_c,PnpO_AT1,0,0,0,0,0,0,0.0001,0,0.0001,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI45P5P_16_0_18_2,"Phosphatidylinositol-4,5-bisphosphate 5-phosphatase (C16:0, C18:2)","Inositol Phosphate Metabolism",pail45p_hs_16_0_18_2_c + h2o_c  -> pail4p_hs_16_0_18_2_c + pi_c,Synj1_AT2 or Synj1_AT1,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PYDAMK,"Pyridoxamine kinase","Vitamin B6 Metabolism",atp_c + pydam_c  -> adp_c + h_c + pyam5p_c,PdxK_AT1,0,0,0,0,0,0,0.0001,0,0.0001,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PNP,"Purine nucleoside phosphorylase","NAD Metabolism",pi_c + rnam_c  <=> h_c + r1p_c + ncam_c,Np_AT1,1.97215226305253e-31,0,-1.97215226305253e-31,1.97215226305253e-31,-1.97215226305253e-31,-0.00284091064516131,0.001,-0.00282968054839586,0.000999999999999999,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI45P5P_18_1_18_1,"Phosphatidylinositol-4,5-bisphosphate 5-phosphatase (C18:1, C18:1)","Inositol Phosphate Metabolism",pail45p_hs_18_1_18_1_c + h2o_c  -> pail4p_hs_18_1_18_1_c + pi_c,Synj1_AT2 or Synj1_AT1,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PYDAMtr,"Pyridoxamine transport via diffusion","Transport, Extracellular",pydam_e  <=> pydam_c,,0,-0,-0,0,0,0,0.0001,0,0.0001,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI45P5P_18_1_18_2,"Phosphatidylinositol-4,5-bisphosphate 5-phosphatase (C18:1, C18:2)","Inositol Phosphate Metabolism",pail45p_hs_18_1_18_2_c + h2o_c  -> pail4p_hs_18_1_18_2_c + pi_c,Synj1_AT2 or Synj1_AT1,-3.32859514390364e-16,0,3.32859514390364e-16,3.32859514390364e-16,-3.32859514390364e-16,0,0.0293560766667053,0,0.0292400323333915,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PYDXDH,"Pyridoxal dehydrogenase","Vitamin B6 Metabolism",h2o_c + pydx_c + o2_c  -> 4pyrdx_c + h2o2_c,Aox1_AT1,0,0,0,0,0,0,0.000383,0,0.000383,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PYDXK,"Pyridoxal kinase","Vitamin B6 Metabolism",atp_c + pydx_c  -> adp_c + h_c + pydx5p_c,PdxK_AT1,0,0,0,0,0,0,0.029356076666786,0,0.0292400323333933,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PPA,"Inorganic diphosphatase","Oxidative Phosphorylation",h2o_c + ppi_c  -> 2 pi_c + h_c,Ppa2_AT1 or Ppa2_AT2 or Ppa2_AT3 or Ppa2_AT4,0,0,0,0,0,0,0.0146780383333526,0,0.0146200161666964,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI45P5P_18_2_16_0,"Phosphatidylinositol-4,5-bisphosphate 5-phosphatase (C18:2, C16:0)","Inositol Phosphate Metabolism",pail45p_hs_18_2_16_0_c + h2o_c  -> pail4p_hs_18_2_16_0_c + pi_c,Synj1_AT2 or Synj1_AT1,0,0,0,0,0,0,0.0293560766667012,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PPAP_16_0_16_0,"Phosphatidic acid phosphatase (C16:0, C16:0)","Diacylglycerol Synthesis",h2o_c + pa_hs_16_0_16_0_c  -> pi_c + dag_hs_16_0_16_0_c,Ppap2c_AT1 or Ppap2b_AT1 or Ppap2a_AT1 or Ppap2a_AT2,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PYDXNK,"Pyridoxine kinase","Vitamin B6 Metabolism",atp_c + pydxn_c  -> adp_c + pdx5p_c + h_c,PdxK_AT1,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PPAP_16_0_18_1,"Phosphatidic acid phosphatase (C16:0, C18:1)","Diacylglycerol Synthesis",h2o_c + pa_hs_16_0_18_1_c  -> pi_c + dag_hs_16_0_18_1_c,Ppap2c_AT1 or Ppap2b_AT1 or Ppap2a_AT1 or Ppap2a_AT2,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PI45P5P_18_2_18_1,"Phosphatidylinositol-4,5-bisphosphate 5-phosphatase (C18:2, C18:1)","Inositol Phosphate Metabolism",pail45p_hs_18_2_18_1_c + h2o_c  -> pail4p_hs_18_2_18_1_c + pi_c,Synj1_AT2 or Synj1_AT1,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PPAP_16_0_18_2,"Phosphatidic acid phosphatase (C16:0, C18:2)","Diacylglycerol Synthesis",h2o_c + pa_hs_16_0_18_2_c  -> pi_c + dag_hs_16_0_18_2_c,Ppap2c_AT1 or Ppap2b_AT1 or Ppap2a_AT1 or Ppap2a_AT2,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333917,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PYDXNtr,"Pyridoxine transport via diffusion","Transport, Extracellular",pydxn_e  <=> pydxn_c,,0,0,0,0,0,-0.000255,0.000128,-0.000255,0.000128,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
PYDXPP,"Pyridoxal 5-phosphate phosphatase","Vitamin B6 Metabolism",h2o_c + pydx5p_c  -> pi_c + pydx_c,PdxP_AT1,0,0,0,0,0,0,0.0293560766666783,0,0.0292400323333918,0,0,Unchanged,iAB-RBC-283 model metadata; COBRA pFBA/FVA; model-defined GTHPi demand,0
